"Window Length","Window Start","HFC"
"25","100","249.546997070312"
"100","20","359.435302734375"
"100","50","298.744720458984"
"100","100","207.648895263672"
"250","20","196.404083251953"
"250","50","167.918014526367"
"250","100","117.886383056641"
"500","20","153.347290039062"
"500","50","133.450225830078"
"500","100","98.7460250854492"
"0","0","114.565902709961"
"25","20","182.768051147461"
"25","50","169.581802368164"
"25","100","170.104690551758"
"100","20","158.660278320312"
"100","50","146.602798461914"
"100","100","126.312950134277"
"250","20","96.7906494140625"
"250","50","91.2084350585938"
"250","100","82.3910064697266"
"500","20","96.7906494140625"
"500","50","91.2084350585938"
"500","100","82.3910064697266"
"0","0","555.098388671875"
"25","20","885.28076171875"
"25","50","770.992919921875"
"25","100","414.458526611328"
"100","20","515.6025390625"
"100","50","466.350646972656"
"100","100","268.090240478516"
"250","20","515.6025390625"
"250","50","466.350646972656"
"250","100","268.090240478516"
"500","20","515.6025390625"
"500","50","466.350646972656"
"500","100","268.090240478516"
"0","0","68.6921005249023"
"25","20","311.401885986328"
"25","50","206.090469360352"
"25","100","101.131736755371"
"100","20","148.825347900391"
"100","50","112.687911987305"
"100","100","73.8260345458984"
"250","20","68.032341003418"
"250","50","52.2908477783203"
"250","100","35.0128440856934"
"500","20","57.8137741088867"
"500","50","44.4424209594727"
"500","100","30.9251346588135"
"0","0","124.734451293945"
"25","20","686.092712402344"
"25","50","496.465240478516"
"25","100","317.864715576172"
"100","20","353.124816894531"
"100","50","278.767639160156"
"100","100","201.855773925781"
"250","20","174.359420776367"
"250","50","141.24201965332"
"250","100","105.680404663086"
"500","20","117.739219665527"
"500","50","96.8679351806641"
"500","100","73.6204986572266"
"0","0","60.1696434020996"
"25","20","195.299819946289"
"25","50","130.42707824707"
"25","100","71.3046646118164"
"100","20","134.778839111328"
"100","50","113.662818908691"
"100","100","74.6209716796875"
"250","20","90.4605178833008"
"250","50","80.929328918457"
"250","100","45.8453559875488"
"500","20","53.7936859130859"
"500","50","49.0176315307617"
"500","100","31.4732608795166"
"0","0","175.404434204102"
"25","20","429.969268798828"
"25","50","321.42529296875"
"25","100","170.592590332031"
"100","20","307.285430908203"
"100","50","262.365081787109"
"100","100","138.273223876953"
"250","20","155.013198852539"
"250","50","135.899703979492"
"250","100","84.2195281982422"
"500","20","155.013198852539"
"500","50","135.899703979492"
"500","100","84.2195281982422"
"0","0","305.694549560547"
"25","20","671.580261230469"
"25","50","601.516906738281"
"25","100","237.813552856445"
"100","20","334.027557373047"
"100","50","278.569061279297"
"100","100","132.946533203125"
"250","20","288.459747314453"
"250","50","249.780853271484"
"250","100","132.946533203125"
"500","20","288.459747314453"
"500","50","249.780853271484"
"500","100","132.946533203125"
"0","0","92.8765487670898"
"25","20","491.633422851562"
"25","50","370.440795898438"
"25","100","181.241989135742"
"100","20","273.655670166016"
"100","50","216.422927856445"
"100","100","121.624488830566"
"250","20","124.350814819336"
"250","50","98.7953414916992"
"250","100","55.9503135681152"
"500","20","84.9202117919922"
"500","50","68.5162887573242"
"500","100","41.3558692932129"
"0","0","992.871765136719"
"25","20","794.20166015625"
"25","50","787.094299316406"
"25","100","1040.50720214844"
"100","20","1256.10827636719"
"100","50","1268.42248535156"
"100","100","711.903747558594"
"250","20","980.594177246094"
"250","50","961.1220703125"
"250","100","711.903869628906"
"500","20","980.594177246094"
"500","50","961.1220703125"
"500","100","711.903869628906"
"0","0","223.544021606445"
"25","20","554.910827636719"
"25","50","555.51806640625"
"25","100","440.768829345703"
"100","20","400.895660400391"
"100","50","364.964752197266"
"100","100","229.534286499023"
"250","20","215.895980834961"
"250","50","201.587493896484"
"250","100","137.932922363281"
"500","20","215.895980834961"
"500","50","201.587493896484"
"500","100","137.932922363281"
"0","0","102.162071228027"
"25","20","356.021636962891"
"25","50","301.100250244141"
"25","100","192.821060180664"
"100","20","165.292343139648"
"100","50","139.671401977539"
"100","100","85.5344467163086"
"250","20","83.5058898925781"
"250","50","72.5237045288086"
"250","100","47.0002288818359"
"500","20","83.5058898925781"
"500","50","72.5237045288086"
"500","100","47.0002288818359"
"0","0","560.792114257812"
"25","20","1114.24548339844"
"25","50","1033.89501953125"
"25","100","480.632965087891"
"100","20","715.214721679688"
"100","50","646.078125"
"100","100","333.035949707031"
"250","20","556.454223632812"
"250","50","501.153656005859"
"250","100","302.704803466797"
"500","20","556.454223632812"
"500","50","501.153656005859"
"500","100","302.704803466797"
"0","0","73.3627624511719"
"25","20","209.632080078125"
"25","50","155.640014648438"
"25","100","97.1959762573242"
"100","20","152.027374267578"
"100","50","133.699478149414"
"100","100","87.6740417480469"
"250","20","85.5701370239258"
"250","50","77.1485748291016"
"250","100","50.4360008239746"
"500","20","61.8961143493652"
"500","50","56.7225723266602"
"500","100","40.0281715393066"
"0","0","51.3791275024414"
"25","20","190.616073608398"
"25","50","111.313896179199"
"25","100","57.0886650085449"
"100","20","119.867378234863"
"100","50","93.5202026367188"
"100","100","58.9768447875977"
"250","20","77.0510940551758"
"250","50","65.435661315918"
"250","100","35.8055114746094"
"500","20","46.7689247131348"
"500","50","40.0895957946777"
"500","100","25.3748569488525"
"0","0","43.9807662963867"
"25","20","241.586471557617"
"25","50","152.496368408203"
"25","100","76.2264862060547"
"100","20","116.723365783691"
"100","50","87.6397018432617"
"100","100","57.6250457763672"
"250","20","53.207145690918"
"250","50","40.6900596618652"
"250","100","27.17653465271"
"500","20","37.4525680541992"
"500","50","29.1031665802002"
"500","100","19.7542705535889"
"0","0","73.6442794799805"
"25","20","249.839920043945"
"25","50","167.463027954102"
"25","100","125.320640563965"
"100","20","172.910400390625"
"100","50","143.216552734375"
"100","100","110.600494384766"
"250","20","95.3817138671875"
"250","50","82.0262756347656"
"250","100","62.8481712341309"
"500","20","64.8081512451172"
"500","50","55.7845039367676"
"500","100","45.2402229309082"
"0","0","140.692443847656"
"25","20","345.170013427734"
"25","50","285.789916992188"
"25","100","151.963302612305"
"100","20","260.415771484375"
"100","50","226.761520385742"
"100","100","116.747428894043"
"250","20","127.328712463379"
"250","50","112.645378112793"
"250","100","68.7343444824219"
"500","20","127.328742980957"
"500","50","112.645378112793"
"500","100","68.7343444824219"
"0","0","305.700164794922"
"25","20","779.3232421875"
"25","50","701.244567871094"
"25","100","298.077362060547"
"100","20","388.139343261719"
"100","50","324.271697998047"
"100","100","161.203918457031"
"250","20","285.940277099609"
"250","50","246.625396728516"
"250","100","134.242706298828"
"500","20","285.940277099609"
"500","50","246.625396728516"
"500","100","134.242706298828"
"0","0","94.1747741699219"
"25","20","453.755218505859"
"25","50","303.922210693359"
"25","100","176.7880859375"
"100","20","260.477172851562"
"100","50","206.825485229492"
"100","100","143.224426269531"
"250","20","148.438629150391"
"250","50","124.747512817383"
"250","100","92.0770492553711"
"500","20","83.8469314575195"
"500","50","71.598503112793"
"500","100","54.8496894836426"
"0","0","40.7964706420898"
"25","20","138.809585571289"
"25","50","93.9963302612305"
"25","100","77.7818222045898"
"100","20","91.1002807617188"
"100","50","75.0557479858398"
"100","100","58.8397598266602"
"250","20","47.6370277404785"
"250","50","40.6527709960938"
"250","100","31.8218040466309"
"500","20","33.2856330871582"
"500","50","28.4394969940186"
"500","100","23.2935810089111"
"0","0","75.5151138305664"
"25","20","503.486724853516"
"25","50","368.205444335938"
"25","100","199.104309082031"
"100","20","269.982055664062"
"100","50","210.505523681641"
"100","100","126.102127075195"
"250","20","121.918640136719"
"250","50","95.670768737793"
"250","100","57.5177040100098"
"500","20","69.5551605224609"
"500","50","55.294075012207"
"500","100","34.5847930908203"
"0","0","50.4390029907227"
"25","20","229.779479980469"
"25","50","187.634292602539"
"25","100","139.775497436523"
"100","20","111.076812744141"
"100","50","90.9186477661133"
"100","100","64.0944137573242"
"250","20","47.4098358154297"
"250","50","38.8432273864746"
"250","100","27.4035530090332"
"500","20","41.0303573608398"
"500","50","33.6167297363281"
"500","100","24.6649417877197"
"0","0","186.870849609375"
"25","20","320.726043701172"
"25","50","384.335571289062"
"25","100","465.467620849609"
"100","20","533.597839355469"
"100","50","535.0078125"
"100","100","378.999694824219"
"250","20","278.553253173828"
"250","50","272.414886474609"
"250","100","177.134811401367"
"500","20","182.203536987305"
"500","50","178.115036010742"
"500","100","128.734680175781"
"0","0","164.644546508789"
"25","20","413.249298095703"
"25","50","416.024688720703"
"25","100","392.091278076172"
"100","20","308.996185302734"
"100","50","289.241607666016"
"100","100","215.122909545898"
"250","20","158.14599609375"
"250","50","151.707794189453"
"250","100","118.46565246582"
"500","20","158.14599609375"
"500","50","151.707794189453"
"500","100","118.46565246582"
"0","0","115.619483947754"
"25","20","675.595275878906"
"25","50","449.896728515625"
"25","100","316.004791259766"
"100","20","344.835845947266"
"100","50","260.317169189453"
"100","100","197.619338989258"
"250","20","168.07551574707"
"250","50","130.805480957031"
"250","100","101.766273498535"
"500","20","110.19425201416"
"500","50","87.078483581543"
"500","100","68.7737884521484"
"0","0","489.660797119141"
"25","20","1161.70373535156"
"25","50","1132.74890136719"
"25","100","676.853942871094"
"100","20","808.438598632812"
"100","50","747.795471191406"
"100","100","429.823638916016"
"250","20","483.8955078125"
"250","50","459.735015869141"
"250","100","299.545593261719"
"500","20","483.8955078125"
"500","50","459.735015869141"
"500","100","299.545593261719"
"0","0","919.556457519531"
"25","20","812.634033203125"
"25","50","885.160827636719"
"25","100","1194.49401855469"
"100","20","1367.169921875"
"100","50","1389.31701660156"
"100","100","816.37646484375"
"250","20","889.282043457031"
"250","50","900.172180175781"
"250","100","596.594604492188"
"500","20","889.282043457031"
"500","50","900.172180175781"
"500","100","596.594604492188"
"0","0","153.557159423828"
"25","20","287.049621582031"
"25","50","252.99040222168"
"25","100","186.991088867188"
"100","20","203.276016235352"
"100","50","187.838043212891"
"100","100","152.121002197266"
"250","20","151.718811035156"
"250","50","139.735992431641"
"250","100","118.701301574707"
"500","20","151.718811035156"
"500","50","139.735992431641"
"500","100","118.701301574707"
"0","0","124.740005493164"
"25","20","459.482177734375"
"25","50","397.9658203125"
"25","100","224.09895324707"
"100","20","199.821411132812"
"100","50","171.899017333984"
"100","100","97.4256591796875"
"250","20","115.884056091309"
"250","50","99.7061233520508"
"250","100","60.1549072265625"
"500","20","115.884056091309"
"500","50","99.7061233520508"
"500","100","60.1549072265625"
"0","0","162.384017944336"
"25","20","722.049255371094"
"25","50","628.224914550781"
"25","100","348.975189208984"
"100","20","333.274169921875"
"100","50","285.223815917969"
"100","100","159.943161010742"
"250","20","152.279693603516"
"250","50","133.516250610352"
"250","100","78.7252197265625"
"500","20","152.279693603516"
"500","50","133.516250610352"
"500","100","78.7252197265625"
"0","0","9.57882785797119"
"25","20","41.7388725280762"
"25","50","34.4028587341309"
"25","100","26.3175678253174"
"100","20","25.2732810974121"
"100","50","22.1442527770996"
"100","100","18.0423259735107"
"250","20","11.5778455734253"
"250","50","10.1602954864502"
"250","100","8.28296852111816"
"500","20","8.28750991821289"
"500","50","7.27378463745117"
"500","100","6.02605009078979"
"0","0","6.99741840362549"
"25","20","43.2906303405762"
"25","50","34.3870429992676"
"25","100","16.9845809936523"
"100","20","19.1605453491211"
"100","50","15.6588935852051"
"100","100","8.41481494903564"
"250","20","8.20116519927979"
"250","50","6.71558046340942"
"250","100","3.62754321098328"
"500","20","6.25745582580566"
"500","50","5.12433195114136"
"500","100","2.86567330360413"
"0","0","48.0312767028809"
"25","20","144.550399780273"
"25","50","117.834075927734"
"25","100","67.1997222900391"
"100","20","59.1915397644043"
"100","50","47.6679649353027"
"100","100","26.5468063354492"
"250","20","43.2869491577148"
"250","50","36.251651763916"
"250","100","21.027795791626"
"500","20","43.2869491577148"
"500","50","36.251651763916"
"500","100","21.027795791626"
"0","0","16.9861392974854"
"25","20","76.5376663208008"
"25","50","50.8340034484863"
"25","100","35.457836151123"
"100","20","32.155158996582"
"100","50","22.5763893127441"
"100","100","15.3411092758179"
"250","20","13.6470432281494"
"250","50","9.59573841094971"
"250","100","6.52849054336548"
"500","20","10.589937210083"
"500","50","7.44655704498291"
"500","100","5.15551471710205"
"0","0","10.6300067901611"
"25","20","25.4531574249268"
"25","50","23.1553249359131"
"25","100","21.1500911712646"
"100","20","20.0480079650879"
"100","50","17.9353122711182"
"100","100","15.271143913269"
"250","20","8.9890022277832"
"250","50","8.23895835876465"
"250","100","7.12971591949463"
"500","20","8.9890022277832"
"500","50","8.23895835876465"
"500","100","7.12971591949463"
"0","0","14.0530128479004"
"25","20","82.5455017089844"
"25","50","64.2905349731445"
"25","100","46.8256950378418"
"100","20","52.6337394714355"
"100","50","44.8759269714355"
"100","100","31.023136138916"
